deal_ID,deal_type,framework,reciprocal_deal,collateral,ISO_source,source_country,ISO_recipient,recipient_country,start_date,end_date,existence_previous_deal,deal_action,previous_deal,currency_of_deal,source_currency,source_currency_deal,deal_currency_amount,USD_amount,unlimited,initiative,note
1037,unidirectional,0,,swap,USA,USA,KOR,South Korea,16/12/2020,30/09/2021,1,renew,1028,USD,USD,0,60,60,0,,no
1038,unidirectional,0,,swap,USA,USA,BRA,Brazil,16/12/2020,30/09/2021,1,renew,1029,USD,USD,0,60,60,0,,no
1039,unidirectional,0,,swap,USA,USA,DNK,Denmark,16/12/2020,30/09/2021,1,renew,1030,USD,USD,0,30,30,0,,no
1040,unidirectional,0,,swap,USA,USA,MEX,Mexico,16/12/2020,30/09/2021,1,renew,1031,USD,USD,0,60,60,0,,no
1041,unidirectional,0,,swap,USA,USA,NOR,Norway,16/12/2020,30/09/2021,1,renew,1032,USD,USD,0,30,30,0,,no
1042,unidirectional,0,,swap,USA,USA,AUS,Australia,16/12/2020,30/09/2021,1,renew,1033,USD,USD,0,60,60,0,,no
1043,unidirectional,0,,swap,USA,USA,NZL,New Zealand,16/12/2020,30/09/2021,1,renew,1034,USD,USD,0,30,30,0,,no
1044,unidirectional,0,,swap,USA,USA,SGP,Singapore,16/12/2020,30/09/2021,1,renew,1035,USD,USD,0,60,60,0,,no
1045,unidirectional,0,,swap,USA,USA,SWE,Sweden,16/12/2020,30/09/2021,1,renew,1036,USD,USD,0,60,60,0,,no
1046,unidirectional,0,,swap,USA,USA,KOR,South Korea,16/06/2021,31/12/2021,1,renew,1037,USD,USD,0,60,60,0,,no
1047,unidirectional,0,,swap,USA,USA,BRA,Brazil,16/06/2021,31/12/2021,1,renew,1038,USD,USD,0,60,60,0,,no
1048,unidirectional,0,,swap,USA,USA,DNK,Denmark,16/06/2021,31/12/2021,1,renew,1039,USD,USD,0,30,30,0,,no
1049,unidirectional,0,,swap,USA,USA,MEX,Mexico,16/06/2021,31/12/2021,1,renew,1040,USD,USD,0,60,60,0,,no
1050,unidirectional,0,,swap,USA,USA,NOR,Norway,16/06/2021,31/12/2021,1,renew,1041,USD,USD,0,30,30,0,,no
1051,unidirectional,0,,swap,USA,USA,AUS,Australia,16/06/2021,31/12/2021,1,renew,1042,USD,USD,0,60,60,0,,no
1052,unidirectional,0,,swap,USA,USA,NZL,New Zealand,16/06/2021,31/12/2021,1,renew,1043,USD,USD,0,30,30,0,,no
1053,unidirectional,0,,swap,USA,USA,SGP,Singapore,16/06/2021,31/12/2021,1,renew,1044,USD,USD,0,60,60,0,,no
1054,unidirectional,0,,swap,USA,USA,SWE,Sweden,16/06/2021,31/12/2021,1,renew,1045,USD,USD,0,60,60,0,,no
1055,unidirectional,0,,swap,EA,EA,DNK,Denmark,20/03/2020,31/12/9999,1,reactivate,309,EUR,EUR,0,24,NA,0,,no
1056,reciprocal,0,1057,swap,JPN,Japan,THA,Thailand,31/03/2020,30/03/2023,1,supplement,,JPY,JPY,0,800,NA,0,,no
1057,reciprocal,0,1056,swap,THA,Thailand,JPN,Japan,31/03/2020,30/03/2023,1,supplement,,THB,THB,0,240,NA,0,,no
1058,unidirectional,0,,swap,EA,EA,HRV,Croatia,15/04/2020,31/12/2020,0,NA,,EUR,EUR,0,2,NA,0,,no
1059,unidirectional,0,,swap,EA,EA,BGR,Bulgaria,22/04/2020,31/12/2020,0,NA,,EUR,EUR,0,2,NA,0,,no
1060,reciprocal,0,1061,swap,TUR,Turkey,QAT,Qatar,20/05/2020,31/12/9999,1,renew,1009,TRY,TRY,0,NA,15,0,,no
1061,reciprocal,0,1060,swap,QAT,Qatar,TUR,Turkey,20/05/2020,31/12/9999,1,renew,1010,QAR,QAR,0,NA,15,0,,no
1062,unidirectional,0,,repo,EA,EA,ROU,Romania,05/06/2020,31/12/2020,0,NA,,EUR,EUR,0,4.5,NA,0,EUREP,no
1063,unidirectional,0,,repo,EA,EA,ALB,Albania,17/07/2020,30/06/2021,0,NA,,EUR,EUR,0,0.4,NA,0,EUREP,no
1064,unidirectional,0,,repo,EA,EA,SRB,Serbia,17/07/2020,30/06/2021,0,NA,,EUR,EUR,0,1,NA,0,EUREP,no
1065,unidirectional,0,,repo,EA,EA,HUN,Hungary,23/07/2020,30/06/2021,1,reactivate,308,EUR,EUR,0,4,NA,0,EUREP,no
1066,unidirectional,0,,repo,EA,EA,SMR,San Marino,18/08/2020,30/06/2021,0,NA,,EUR,EUR,0,0.1,0.1,0,EUREP,no
1067,unidirectional,0,,repo,EA,EA,MKD,North Macedonia,18/08/2020,30/06/2021,0,NA,,EUR,EUR,0,0.4,NA,0,EUREP,no
1068,unidirectional,0,,repo,EA,EA,ROU,Romania,28/08/2020,30/06/2021,1,renew,1062,EUR,EUR,0,4.5,NA,0,EUREP,no
1069,unidirectional,0,,repo,EA,EA,ROU,Romania,04/02/2021,31/03/2022,1,renew,1068,EUR,EUR,0,4.5,NA,0,EUREP,no
1070,unidirectional,0,,repo,EA,EA,ALB,Albania,04/02/2021,31/03/2022,1,renew,1063,EUR,EUR,0,0.4,NA,0,EUREP,no
1071,unidirectional,0,,repo,EA,EA,HUN,Hungary,04/02/2021,31/03/2022,1,renew,1065,EUR,EUR,0,4,NA,0,EUREP,no
1072,unidirectional,0,,repo,EA,EA,SMR,San Marino,04/02/2021,31/03/2022,1,renew,1066,EUR,EUR,0,0.1,0.1,0,EUREP,no
1073,reciprocal,0,1074,swap,CHL,Chile,CHN,China,25/05/2018,25/05/2021,1,renew,919,CLP,CLP,0,2200,NA,0,,no
1074,reciprocal,0,1073,swap,CHN,China,CHL,Chile,25/05/2018,25/05/2021,1,renew,920,CNY,CNY,0,22,NA,0,,no
1075,unidirectional,0,,swap,IND,India,LKA,Sri Lanka,27/07/2020,30/11/2022,1,renew,1332,USD/EUR/INR,INR,0,0.4,0.4,0,SAARC,no
1076,reciprocal,0,1077,swap,MNG,Mongolia,CHN,China,31/07/2020,31/07/2023,1,renew,956,MNT,MNT,0,6000,NA,0,,no
1077,reciprocal,0,1076,swap,CHN,China,MNG,Mongolia,31/07/2020,31/07/2023,1,renew,957,CNY,CNY,0,15,NA,0,,no
1078,unidirectional,0,,repo,EA,EA,MKD,North Macedonia,04/02/2021,31/03/2022,1,renew,1067,EUR,EUR,0,0.4,NA,0,EUREP,no
1079,unidirectional,0,,repo,EA,EA,SRB,Serbia,04/02/2021,31/03/2022,1,renew,1064,EUR,EUR,0,1,NA,0,EUREP,no
1080,reciprocal,0,1081,swap,CHN,China,NZL,New Zealand,19/05/2017,19/05/2020,1,renew,696,CNY,CNY,0,25,NA,0,,no
1081,reciprocal,0,1080,swap,NZL,New Zealand,CHN,China,19/05/2017,19/05/2020,1,renew,697,NZD,NZD,0,5,NA,0,,no
1082,reciprocal,0,1083,swap,CHN,China,NZL,New Zealand,22/08/2020,22/08/2023,1,reactivate,1080,CNY,CNY,0,25,NA,0,,no
1083,reciprocal,0,1082,swap,NZL,New Zealand,CHN,China,22/08/2020,22/08/2023,1,reactivate,1081,NZD,NZD,0,5,NA,0,,no
1084,reciprocal,0,1085,swap,HUN,Hungary,CHN,China,10/12/2022,10/12/2025,1,reactivate,1013,HUF,HUF,0,2200,NA,0,,no
1085,reciprocal,0,1084,swap,CHN,China,HUN,Hungary,10/12/2022,10/12/2025,1,reactivate,1014,CNY,CNY,0,40,NA,0,,no
1086,reciprocal,0,1087,swap,KOR,South Korea,CHN,China,11/10/2020,10/10/2025,1,renew,1546,KRW,KRW,0,70000,NA,0,,no
1087,reciprocal,0,1086,swap,CHN,China,KOR,South Korea,11/10/2020,10/10/2025,1,renew,1547,CNY,CNY,0,400,NA,0,,no
1088,reciprocal,0,1089,swap,ISL,Iceland,CHN,China,19/10/2020,19/10/2023,1,reactivate,948,ISK,ISK,0,70,NA,0,,no
1089,reciprocal,0,1088,swap,CHN,China,ISL,Iceland,19/10/2020,19/10/2023,1,reactivate,949,CNY,CNY,0,3.5,NA,0,,no
1090,reciprocal,0,1091,swap,DNK,Denmark,NOR,Norway,12/11/2020,31/12/9999,0,NA,,DKK,DKK,0,NA,NA,1,,no
1091,reciprocal,0,1090,swap,NOR,Norway,DNK,Denmark,12/11/2020,31/12/9999,0,NA,,NOK,NOK,0,NA,NA,1,,no
1092,reciprocal,0,1093,swap,NOR,Norway,SWE,Sweden,12/11/2020,31/12/9999,0,NA,,NOK,NOK,0,NA,NA,1,,no
1093,reciprocal,0,1092,swap,SWE,Sweden,NOR,Norway,12/11/2020,31/12/9999,0,NA,,SEK,SEK,0,NA,NA,1,,no
1094,reciprocal,0,1095,swap,HKG,Hong Kong,CHN,China,25/11/2020,25/11/2025,1,renew,962,HKD,HKD,0,590,NA,0,,no
1095,reciprocal,0,1094,swap,CHN,China,HKG,Hong Kong,25/11/2020,25/11/2025,1,renew,963,CNY,CNY,0,500,NA,0,,no
1096,reciprocal,0,1097,swap,CAN,Canada,CHN,China,13/01/2021,13/01/2026,1,reactivate,1395,CAD,CAD,0,30,NA,0,,no
1097,reciprocal,0,1096,swap,CHN,China,CAN,Canada,13/01/2021,13/01/2026,1,reactivate,1396,CNY,CNY,0,200,NA,0,,no
1098,reciprocal,0,1099,swap,CHN,China,LKA,Sri Lanka,22/03/2021,22/03/2024,1,reactivate,886,CNY,CNY,0,10,NA,0,,no
1099,reciprocal,0,1098,swap,LKA,Sri Lanka,CHN,China,22/03/2021,22/03/2024,1,reactivate,887,LKR,LKR,0,300,NA,0,,no
1100,pooled fund,1,,swap,JPN,Japan,KOR,South Korea,31/03/2021,31/12/9999,1,renew,698,USD/JPY,JPY,0,38.4,38.4,0,CMIM,no
1101,pooled fund,1,,swap,JPN,Japan,BRN,Brunei,31/03/2021,31/12/9999,1,renew,699,USD/JPY,JPY,0,0.3,0.3,0,CMIM,no
1102,pooled fund,1,,swap,JPN,Japan,KHM,Cambodia,31/03/2021,31/12/9999,1,renew,700,USD/JPY,JPY,0,1.2,1.2,0,CMIM,no
1103,pooled fund,1,,swap,JPN,Japan,HKG,Hong Kong,31/03/2021,31/12/9999,1,renew,701,USD/JPY,JPY,0,21,21,0,CMIM,no
1104,pooled fund,1,,swap,JPN,Japan,IDN,Indonesia,31/03/2021,31/12/9999,1,renew,702,USD/JPY,JPY,0,22.76,22.76,0,CMIM,no
1105,pooled fund,1,,swap,JPN,Japan,LAO,Lao People's Democratic Republic,31/03/2021,31/12/9999,1,renew,703,USD/JPY,JPY,0,0.3,0.3,0,CMIM,no
1106,pooled fund,1,,swap,JPN,Japan,MMR,Myanmar,31/03/2021,31/12/9999,1,renew,704,USD/JPY,JPY,0,0.6,0.6,0,CMIM,no
1107,pooled fund,1,,swap,JPN,Japan,MYS,Malaysia,31/03/2021,31/12/9999,1,renew,705,USD/JPY,JPY,0,22.76,22.76,0,CMIM,no
1108,pooled fund,1,,swap,JPN,Japan,CHN,China,31/03/2021,31/12/9999,1,renew,706,USD/JPY,JPY,0,34.2,34.2,0,CMIM,no
1109,pooled fund,1,,swap,JPN,Japan,PHL,Philippines,31/03/2021,31/12/9999,1,renew,707,USD/JPY,JPY,0,22.76,22.76,0,CMIM,no
1110,pooled fund,1,,swap,JPN,Japan,SGP,Singapore,31/03/2021,31/12/9999,1,renew,708,USD/JPY,JPY,0,22.76,22.76,0,CMIM,no
1111,pooled fund,1,,swap,JPN,Japan,THA,Thailand,31/03/2021,31/12/9999,1,renew,709,USD/JPY,JPY,0,22.76,22.76,0,CMIM,no
1112,pooled fund,1,,swap,JPN,Japan,VNM,Vietnam,31/03/2021,31/12/9999,1,renew,710,USD/JPY,JPY,0,10,10,0,CMIM,no
1113,pooled fund,1,,swap,KOR,South Korea,JPN,Japan,31/03/2021,31/12/9999,1,renew,711,USD/KRW,KRW,0,38.4,38.4,0,CMIM,no
1114,pooled fund,1,,swap,KOR,South Korea,BRN,Brunei,31/03/2021,31/12/9999,1,renew,712,USD/KRW,KRW,0,0.3,0.3,0,CMIM,no
1115,pooled fund,1,,swap,KOR,South Korea,KHM,Cambodia,31/03/2021,31/12/9999,1,renew,713,USD/KRW,KRW,0,1.2,1.2,0,CMIM,no
1116,pooled fund,1,,swap,KOR,South Korea,HKG,Hong Kong,31/03/2021,31/12/9999,1,renew,714,USD/KRW,KRW,0,21,21,0,CMIM,no
1117,pooled fund,1,,swap,KOR,South Korea,IDN,Indonesia,31/03/2021,31/12/9999,1,renew,715,USD/KRW,KRW,0,22.76,22.76,0,CMIM,no
1118,pooled fund,1,,swap,KOR,South Korea,LAO,Lao People's Democratic Republic,31/03/2021,31/12/9999,1,renew,716,USD/KRW,KRW,0,0.3,0.3,0,CMIM,no
1119,pooled fund,1,,swap,KOR,South Korea,MMR,Myanmar,31/03/2021,31/12/9999,1,renew,717,USD/KRW,KRW,0,0.6,0.6,0,CMIM,no
1120,pooled fund,1,,swap,KOR,South Korea,MYS,Malaysia,31/03/2021,31/12/9999,1,renew,718,USD/KRW,KRW,0,22.76,22.76,0,CMIM,no
1121,pooled fund,1,,swap,KOR,South Korea,CHN,China,31/03/2021,31/12/9999,1,renew,719,USD/KRW,KRW,0,34.2,34.2,0,CMIM,no
1122,pooled fund,1,,swap,KOR,South Korea,PHL,Philippines,31/03/2021,31/12/9999,1,renew,720,USD/KRW,KRW,0,22.76,22.76,0,CMIM,no
1123,pooled fund,1,,swap,KOR,South Korea,SGP,Singapore,31/03/2021,31/12/9999,1,renew,721,USD/KRW,KRW,0,22.76,22.76,0,CMIM,no
1124,pooled fund,1,,swap,KOR,South Korea,THA,Thailand,31/03/2021,31/12/9999,1,renew,722,USD/KRW,KRW,0,22.76,22.76,0,CMIM,no
1125,pooled fund,1,,swap,KOR,South Korea,VNM,Vietnam,31/03/2021,31/12/9999,1,renew,723,USD/KRW,KRW,0,10,10,0,CMIM,no
1126,pooled fund,1,,swap,BRN,Brunei,JPN,Japan,31/03/2021,31/12/9999,1,renew,724,USD/BND,BND,0,38.4,38.4,0,CMIM,no
1127,pooled fund,1,,swap,BRN,Brunei,KOR,South Korea,31/03/2021,31/12/9999,1,renew,725,USD/BND,BND,0,38.4,38.4,0,CMIM,no
1128,pooled fund,1,,swap,BRN,Brunei,KHM,Cambodia,31/03/2021,31/12/9999,1,renew,726,USD/BND,BND,0,1.2,1.2,0,CMIM,no
1129,pooled fund,1,,swap,BRN,Brunei,HKG,Hong Kong,31/03/2021,31/12/9999,1,renew,727,USD/BND,BND,0,21,21,0,CMIM,no
1130,pooled fund,1,,swap,BRN,Brunei,IDN,Indonesia,31/03/2021,31/12/9999,1,renew,728,USD/BND,BND,0,22.76,22.76,0,CMIM,no
1131,pooled fund,1,,swap,BRN,Brunei,LAO,Lao People's Democratic Republic,31/03/2021,31/12/9999,1,renew,729,USD/BND,BND,0,0.3,0.3,0,CMIM,no
1132,pooled fund,1,,swap,BRN,Brunei,MMR,Myanmar,31/03/2021,31/12/9999,1,renew,730,USD/BND,BND,0,0.6,0.6,0,CMIM,no
1133,pooled fund,1,,swap,BRN,Brunei,MYS,Malaysia,31/03/2021,31/12/9999,1,renew,731,USD/BND,BND,0,22.76,22.76,0,CMIM,no
1134,pooled fund,1,,swap,BRN,Brunei,CHN,China,31/03/2021,31/12/9999,1,renew,732,USD/BND,BND,0,34.2,34.2,0,CMIM,no
1135,pooled fund,1,,swap,BRN,Brunei,PHL,Philippines,31/03/2021,31/12/9999,1,renew,733,USD/BND,BND,0,22.76,22.76,0,CMIM,no
1136,pooled fund,1,,swap,BRN,Brunei,SGP,Singapore,31/03/2021,31/12/9999,1,renew,734,USD/BND,BND,0,22.76,22.76,0,CMIM,no
1137,pooled fund,1,,swap,BRN,Brunei,THA,Thailand,31/03/2021,31/12/9999,1,renew,735,USD/BND,BND,0,22.76,22.76,0,CMIM,no
1138,pooled fund,1,,swap,BRN,Brunei,VNM,Vietnam,31/03/2021,31/12/9999,1,renew,736,USD/BND,BND,0,10,10,0,CMIM,no
1139,pooled fund,1,,swap,KHM,Cambodia,JPN,Japan,31/03/2021,31/12/9999,1,renew,737,USD/KHR,KHR,0,38.4,38.4,0,CMIM,no
1140,pooled fund,1,,swap,KHM,Cambodia,KOR,South Korea,31/03/2021,31/12/9999,1,renew,738,USD/KHR,KHR,0,38.4,38.4,0,CMIM,no
1141,pooled fund,1,,swap,KHM,Cambodia,BRN,Brunei,31/03/2021,31/12/9999,1,renew,739,USD/KHR,KHR,0,0.3,0.3,0,CMIM,no
1142,pooled fund,1,,swap,KHM,Cambodia,HKG,Hong Kong,31/03/2021,31/12/9999,1,renew,740,USD/KHR,KHR,0,21,21,0,CMIM,no
1143,pooled fund,1,,swap,KHM,Cambodia,IDN,Indonesia,31/03/2021,31/12/9999,1,renew,741,USD/KHR,KHR,0,22.76,22.76,0,CMIM,no
1144,pooled fund,1,,swap,KHM,Cambodia,LAO,Lao People's Democratic Republic,31/03/2021,31/12/9999,1,renew,742,USD/KHR,KHR,0,0.3,0.3,0,CMIM,no
1145,pooled fund,1,,swap,KHM,Cambodia,MMR,Myanmar,31/03/2021,31/12/9999,1,renew,743,USD/KHR,KHR,0,0.6,0.6,0,CMIM,no
1146,pooled fund,1,,swap,KHM,Cambodia,MYS,Malaysia,31/03/2021,31/12/9999,1,renew,744,USD/KHR,KHR,0,22.76,22.76,0,CMIM,no
1147,pooled fund,1,,swap,KHM,Cambodia,CHN,China,31/03/2021,31/12/9999,1,renew,745,USD/KHR,KHR,0,34.2,34.2,0,CMIM,no
1148,pooled fund,1,,swap,KHM,Cambodia,PHL,Philippines,31/03/2021,31/12/9999,1,renew,746,USD/KHR,KHR,0,22.76,22.76,0,CMIM,no
1149,pooled fund,1,,swap,KHM,Cambodia,SGP,Singapore,31/03/2021,31/12/9999,1,renew,747,USD/KHR,KHR,0,22.76,22.76,0,CMIM,no
1150,pooled fund,1,,swap,KHM,Cambodia,THA,Thailand,31/03/2021,31/12/9999,1,renew,748,USD/KHR,KHR,0,22.76,22.76,0,CMIM,no
1151,pooled fund,1,,swap,KHM,Cambodia,VNM,Vietnam,31/03/2021,31/12/9999,1,renew,749,USD/KHR,KHR,0,10,10,0,CMIM,no
1152,pooled fund,1,,swap,HKG,Hong Kong,JPN,Japan,31/03/2021,31/12/9999,1,renew,750,USD/HKD,HKD,0,38.4,38.4,0,CMIM,no
1153,pooled fund,1,,swap,HKG,Hong Kong,KOR,South Korea,31/03/2021,31/12/9999,1,renew,751,USD/HKD,HKD,0,38.4,38.4,0,CMIM,no
1154,pooled fund,1,,swap,HKG,Hong Kong,BRN,Brunei,31/03/2021,31/12/9999,1,renew,752,USD/HKD,HKD,0,0.3,0.3,0,CMIM,no
1155,pooled fund,1,,swap,HKG,Hong Kong,KHM,Cambodia,31/03/2021,31/12/9999,1,renew,753,USD/HKD,HKD,0,1.2,1.2,0,CMIM,no
1156,pooled fund,1,,swap,HKG,Hong Kong,IDN,Indonesia,31/03/2021,31/12/9999,1,renew,754,USD/HKD,HKD,0,22.76,22.76,0,CMIM,no
1157,pooled fund,1,,swap,HKG,Hong Kong,LAO,Lao People's Democratic Republic,31/03/2021,31/12/9999,1,renew,755,USD/HKD,HKD,0,0.3,0.3,0,CMIM,no
1158,pooled fund,1,,swap,HKG,Hong Kong,MMR,Myanmar,31/03/2021,31/12/9999,1,renew,756,USD/HKD,HKD,0,0.6,0.6,0,CMIM,no
1159,pooled fund,1,,swap,HKG,Hong Kong,MYS,Malaysia,31/03/2021,31/12/9999,1,renew,757,USD/HKD,HKD,0,22.76,22.76,0,CMIM,no
1160,pooled fund,1,,swap,HKG,Hong Kong,CHN,China,31/03/2021,31/12/9999,1,renew,758,USD/HKD,HKD,0,34.2,34.2,0,CMIM,no
1161,pooled fund,1,,swap,HKG,Hong Kong,PHL,Philippines,31/03/2021,31/12/9999,1,renew,759,USD/HKD,HKD,0,22.76,22.76,0,CMIM,no
1162,pooled fund,1,,swap,HKG,Hong Kong,SGP,Singapore,31/03/2021,31/12/9999,1,renew,760,USD/HKD,HKD,0,22.76,22.76,0,CMIM,no
1163,pooled fund,1,,swap,HKG,Hong Kong,THA,Thailand,31/03/2021,31/12/9999,1,renew,761,USD/HKD,HKD,0,22.76,22.76,0,CMIM,no
1164,pooled fund,1,,swap,HKG,Hong Kong,VNM,Vietnam,31/03/2021,31/12/9999,1,renew,762,USD/HKD,HKD,0,10,10,0,CMIM,no
1165,pooled fund,1,,swap,IDN,Indonesia,JPN,Japan,31/03/2021,31/12/9999,1,renew,763,USD/IDR,IDR,0,38.4,38.4,0,CMIM,no
1166,pooled fund,1,,swap,IDN,Indonesia,KOR,South Korea,31/03/2021,31/12/9999,1,renew,764,USD/IDR,IDR,0,38.4,38.4,0,CMIM,no
1167,pooled fund,1,,swap,IDN,Indonesia,BRN,Brunei,31/03/2021,31/12/9999,1,renew,765,USD/IDR,IDR,0,0.3,0.3,0,CMIM,no
1168,pooled fund,1,,swap,IDN,Indonesia,KHM,Cambodia,31/03/2021,31/12/9999,1,renew,766,USD/IDR,IDR,0,1.2,1.2,0,CMIM,no
1169,pooled fund,1,,swap,IDN,Indonesia,HKG,Hong Kong,31/03/2021,31/12/9999,1,renew,767,USD/IDR,IDR,0,21,21,0,CMIM,no
1170,pooled fund,1,,swap,IDN,Indonesia,LAO,Lao People's Democratic Republic,31/03/2021,31/12/9999,1,renew,768,USD/IDR,IDR,0,0.3,0.3,0,CMIM,no
1171,pooled fund,1,,swap,IDN,Indonesia,MMR,Myanmar,31/03/2021,31/12/9999,1,renew,769,USD/IDR,IDR,0,0.6,0.6,0,CMIM,no
1172,pooled fund,1,,swap,IDN,Indonesia,MYS,Malaysia,31/03/2021,31/12/9999,1,renew,770,USD/IDR,IDR,0,22.76,22.76,0,CMIM,no
1173,pooled fund,1,,swap,IDN,Indonesia,CHN,China,31/03/2021,31/12/9999,1,renew,771,USD/IDR,IDR,0,34.2,34.2,0,CMIM,no
1174,pooled fund,1,,swap,IDN,Indonesia,PHL,Philippines,31/03/2021,31/12/9999,1,renew,772,USD/IDR,IDR,0,22.76,22.76,0,CMIM,no
1175,pooled fund,1,,swap,IDN,Indonesia,SGP,Singapore,31/03/2021,31/12/9999,1,renew,773,USD/IDR,IDR,0,22.76,22.76,0,CMIM,no
1176,pooled fund,1,,swap,IDN,Indonesia,THA,Thailand,31/03/2021,31/12/9999,1,renew,774,USD/IDR,IDR,0,22.76,22.76,0,CMIM,no
1177,pooled fund,1,,swap,IDN,Indonesia,VNM,Vietnam,31/03/2021,31/12/9999,1,renew,775,USD/IDR,IDR,0,10,10,0,CMIM,no
1178,pooled fund,1,,swap,LAO,Lao People's Democratic Republic,JPN,Japan,31/03/2021,31/12/9999,1,renew,776,USD/LAK,LAK,0,38.4,38.4,0,CMIM,no
1179,pooled fund,1,,swap,LAO,Lao People's Democratic Republic,KOR,South Korea,31/03/2021,31/12/9999,1,renew,777,USD/LAK,LAK,0,38.4,38.4,0,CMIM,no
1180,pooled fund,1,,swap,LAO,Lao People's Democratic Republic,BRN,Brunei,31/03/2021,31/12/9999,1,renew,778,USD/LAK,LAK,0,0.3,0.3,0,CMIM,no
1181,pooled fund,1,,swap,LAO,Lao People's Democratic Republic,KHM,Cambodia,31/03/2021,31/12/9999,1,renew,779,USD/LAK,LAK,0,1.2,1.2,0,CMIM,no
1182,pooled fund,1,,swap,LAO,Lao People's Democratic Republic,HKG,Hong Kong,31/03/2021,31/12/9999,1,renew,780,USD/LAK,LAK,0,21,21,0,CMIM,no
1183,pooled fund,1,,swap,LAO,Lao People's Democratic Republic,IDN,Indonesia,31/03/2021,31/12/9999,1,renew,781,USD/LAK,LAK,0,22.76,22.76,0,CMIM,no
1184,pooled fund,1,,swap,LAO,Lao People's Democratic Republic,MMR,Myanmar,31/03/2021,31/12/9999,1,renew,782,USD/LAK,LAK,0,0.6,0.6,0,CMIM,no
1185,pooled fund,1,,swap,LAO,Lao People's Democratic Republic,MYS,Malaysia,31/03/2021,31/12/9999,1,renew,783,USD/LAK,LAK,0,22.76,22.76,0,CMIM,no
1186,pooled fund,1,,swap,LAO,Lao People's Democratic Republic,CHN,China,31/03/2021,31/12/9999,1,renew,784,USD/LAK,LAK,0,34.2,34.2,0,CMIM,no
1187,pooled fund,1,,swap,LAO,Lao People's Democratic Republic,PHL,Philippines,31/03/2021,31/12/9999,1,renew,785,USD/LAK,LAK,0,22.76,22.76,0,CMIM,no
1188,pooled fund,1,,swap,LAO,Lao People's Democratic Republic,SGP,Singapore,31/03/2021,31/12/9999,1,renew,786,USD/LAK,LAK,0,22.76,22.76,0,CMIM,no
1189,pooled fund,1,,swap,LAO,Lao People's Democratic Republic,THA,Thailand,31/03/2021,31/12/9999,1,renew,787,USD/LAK,LAK,0,22.76,22.76,0,CMIM,no
1190,pooled fund,1,,swap,LAO,Lao People's Democratic Republic,VNM,Vietnam,31/03/2021,31/12/9999,1,renew,788,USD/LAK,LAK,0,10,10,0,CMIM,no
1191,pooled fund,1,,swap,MMR,Myanmar,JPN,Japan,31/03/2021,31/12/9999,1,renew,789,USD/MMK,MMK,0,38.4,38.4,0,CMIM,no
1192,pooled fund,1,,swap,MMR,Myanmar,KOR,South Korea,31/03/2021,31/12/9999,1,renew,790,USD/MMK,MMK,0,38.4,38.4,0,CMIM,no
1193,pooled fund,1,,swap,MMR,Myanmar,BRN,Brunei,31/03/2021,31/12/9999,1,renew,791,USD/MMK,MMK,0,0.3,0.3,0,CMIM,no
1194,pooled fund,1,,swap,MMR,Myanmar,KHM,Cambodia,31/03/2021,31/12/9999,1,renew,792,USD/MMK,MMK,0,1.2,1.2,0,CMIM,no
1195,pooled fund,1,,swap,MMR,Myanmar,HKG,Hong Kong,31/03/2021,31/12/9999,1,renew,793,USD/MMK,MMK,0,21,21,0,CMIM,no
1196,pooled fund,1,,swap,MMR,Myanmar,IDN,Indonesia,31/03/2021,31/12/9999,1,renew,794,USD/MMK,MMK,0,22.76,22.76,0,CMIM,no
1197,pooled fund,1,,swap,MMR,Myanmar,LAO,Lao People's Democratic Republic,31/03/2021,31/12/9999,1,renew,795,USD/MMK,MMK,0,0.3,0.3,0,CMIM,no
1198,pooled fund,1,,swap,MMR,Myanmar,MYS,Malaysia,31/03/2021,31/12/9999,1,renew,796,USD/MMK,MMK,0,22.76,22.76,0,CMIM,no
1199,pooled fund,1,,swap,MMR,Myanmar,CHN,China,31/03/2021,31/12/9999,1,renew,797,USD/MMK,MMK,0,34.2,34.2,0,CMIM,no
1200,pooled fund,1,,swap,MMR,Myanmar,PHL,Philippines,31/03/2021,31/12/9999,1,renew,798,USD/MMK,MMK,0,22.76,22.76,0,CMIM,no
1201,pooled fund,1,,swap,MMR,Myanmar,SGP,Singapore,31/03/2021,31/12/9999,1,renew,799,USD/MMK,MMK,0,22.76,22.76,0,CMIM,no
1202,pooled fund,1,,swap,MMR,Myanmar,THA,Thailand,31/03/2021,31/12/9999,1,renew,800,USD/MMK,MMK,0,22.76,22.76,0,CMIM,no
1203,pooled fund,1,,swap,MMR,Myanmar,VNM,Vietnam,31/03/2021,31/12/9999,1,renew,801,USD/MMK,MMK,0,10,10,0,CMIM,no
1204,pooled fund,1,,swap,MYS,Malaysia,JPN,Japan,31/03/2021,31/12/9999,1,renew,802,USD/MYR,MYR,0,38.4,38.4,0,CMIM,no
1205,pooled fund,1,,swap,MYS,Malaysia,KOR,South Korea,31/03/2021,31/12/9999,1,renew,803,USD/MYR,MYR,0,38.4,38.4,0,CMIM,no
1206,pooled fund,1,,swap,MYS,Malaysia,BRN,Brunei,31/03/2021,31/12/9999,1,renew,804,USD/MYR,MYR,0,0.3,0.3,0,CMIM,no
1207,pooled fund,1,,swap,MYS,Malaysia,KHM,Cambodia,31/03/2021,31/12/9999,1,renew,805,USD/MYR,MYR,0,1.2,1.2,0,CMIM,no
